616102.1463615666,2355870.4040021547,4,Q,616158.5567570315,2355870.8044864903,4,Q
614810.4202372076,2356594.9342014585,4,Q,614821.6396375882,2356582.2938328045,4,Q
614821.6396375882,2356582.2938328045,4,Q,614837.8316580432,2356573.5517356806,4,Q
614837.8316580432,2356573.5517356806,4,Q,614852.2785125154,2356576.9741251627,4,Q
614852.2785125154,2356576.9741251627,4,Q,614857.3197163066,2356572.581632177,4,Q
614857.3197163066,2356572.581632177,4,Q,614853.0135001122,2356552.08341185,4,Q
614853.0135001122,2356552.08341185,4,Q,614861.9328878096,2356549.3786223778,4,Q
614861.9328878096,2356549.3786223778,4,Q,614889.6674680747,2356561.7501885053,4,Q
614889.6674680747,2356561.7501885053,4,Q,614898.6244526154,2356555.1712688436,4,Q
614898.6244526154,2356555.1712688436,4,Q,614907.6332199507,2356539.747983192,4,Q
615565.5873587251,2356269.898420951,4,Q,615624.5713526697,2356183.384362696,4,Q
615215.7444129154,2357181.6158449375,4,Q,615193.780116847,2357174.9077522983,4,Q
615193.780116847,2357174.9077522983,4,Q,615178.6426380363,2357157.698294277,4,Q
615178.6426380363,2357157.698294277,4,Q,615170.6705138669,2357126.104347985,4,Q
615170.6705138669,2357126.104347985,4,Q,615168.1661901167,2357106.1168374247,4,Q
615307.1227615983,2357229.815888646,4,Q,615296.8691802584,2357223.1791888634,4,Q
615296.8691802584,2357223.1791888634,4,Q,615298.6164649138,2357219.5827650134,4,Q
615298.6164649138,2357219.5827650134,4,Q,615238.2038636273,2357182.825780396,4,Q
615238.2038636273,2357182.825780396,4,Q,615215.7444129154,2357181.6158449375,4,Q
615168.1661901167,2357106.1168374247,4,Q,615166.1086730028,2357099.272294,4,Q
615166.1086730028,2357099.272294,4,Q,615153.3878450816,2357093.8691961966,4,Q
614620.1508253802,2357354.0912249335,4,Q,614624.1676356927,2357322.6702184184,4,Q
614622.4911602596,2357291.0432448084,4,Q,614618.843677075,2357259.4356619883,4,Q
614620.0285477535,2357254.661836385,4,Q,614622.6886852992,2357251.038539719,4,Q
614631.8836450968,2357250.394551569,4,Q,614637.7817373041,2357252.461677365,4,Q
614990.2083632342,2356658.852350108,4,Q,614982.6817618589,2356677.396617858,4,Q
615012.9942793518,2356562.1300668367,4,Q,615016.5886844064,2356587.936818272,4,Q
614610.0152028827,2356848.2432222166,4,Q,614606.7499817191,2356856.7883192273,4,Q
614606.7499817191,2356856.7883192273,4,Q,614586.228820234,2356867.5703283516,4,Q
614586.228820234,2356867.5703283516,4,Q,614572.039906415,2356867.338056653,4,Q
614856.857874939,2356718.0792430365,4,Q,614834.2358795784,2356689.7035482205,4,Q
614869.3695889703,2356734.107583973,4,Q,614856.857874939,2356718.0792430365,4,Q
614813.3213284061,2356657.476534715,4,Q,614809.0422882438,2356633.1041031484,4,Q
614834.2358795784,2356689.7035482205,4,Q,614813.3213284061,2356657.476534715,4,Q
614815.2361061993,2356622.631327151,4,Q,614814.7652750969,2356609.9088752754,4,Q
614809.0422882438,2356633.1041031484,4,Q,614815.2361061993,2356622.631327151,4,Q
614104.6784607909,2356557.7481870963,4,Q,614123.1594428563,2356568.7808372816,4,Q
614814.7652750969,2356609.9088752754,4,Q,614810.4202372076,2356594.9342014585,4,Q
614645.8179301445,2357304.634440332,4,Q,614641.1988034674,2357353.8956647585,4,Q
614640.9457115309,2357256.867488535,4,Q,614645.8179301445,2357304.634440332,4,Q
616147.6582836864,2357218.1985350624,4,Q,615531.3348319852,2357320.8760196045,4,Q
614641.1988034674,2357353.8956647585,4,Q,614628.8404733122,2357401.8295951975,4,Q
615999.9570877368,2355846.443525219,4,Q,616102.1463615666,2355870.4040021547,4,Q
615910.0442903556,2355810.1503914944,4,Q,615999.9570877368,2355846.443525219,4,Q
615390.0747761569,2357274.0272193435,4,Q,615344.7550646844,2357253.471820125,4,Q
615456.6032182537,2357286.3194977613,4,Q,615390.0747761569,2357274.0272193435,4,Q
615804.1249528646,2355775.205663713,4,Q,615830.2603898824,2355779.1101490827,4,Q
615781.0559457074,2355760.175658158,4,Q,615804.1249528646,2355775.205663713,4,Q
615864.818816327,2355788.963457755,4,Q,615910.0442903556,2355810.1503914944,4,Q
615830.2603898824,2355779.1101490827,4,Q,615864.818816327,2355788.963457755,4,Q
615747.1678432705,2355793.3887053975,4,Q,615743.3866072237,2355761.8573674057,4,Q
615741.755591812,2355819.364385087,4,Q,615747.1678432705,2355793.3887053975,4,Q
615757.816423279,2355744.3142477986,4,Q,615781.0559457074,2355760.175658158,4,Q
615743.3866072237,2355761.8573674057,4,Q,615757.816423279,2355744.3142477986,4,Q
615311.397367682,2357223.801941806,4,Q,615307.1227615983,2357229.815888646,4,Q
614884.5230456626,2356765.3864829037,4,Q,614869.3695889703,2356734.107583973,4,Q
615344.7550646844,2357253.471820125,4,Q,615311.397367682,2357223.801941806,4,Q
615527.0797218973,2357299.1713037337,4,Q,615456.6032182537,2357286.3194977613,4,Q
614592.64908799,2356805.514042085,4,Q,614601.2076924108,2356814.296988613,4,Q
614584.1071744912,2356792.8678760133,4,Q,614592.64908799,2356805.514042085,4,Q
614606.5502296595,2356826.090507908,4,Q,614606.2314492861,2356831.6120775924,4,Q
614601.2076924108,2356814.296988613,4,Q,614606.5502296595,2356826.090507908,4,Q
614561.8703338556,2356770.174053725,4,Q,614566.1592621672,2356773.9346091477,4,Q
614546.7083135378,2356769.6471770834,4,Q,614561.8703338556,2356770.174053725,4,Q
614574.1633329585,2356783.3999783224,4,Q,614584.1071744912,2356792.8678760133,4,Q
614566.1592621672,2356773.9346091477,4,Q,614574.1633329585,2356783.3999783224,4,Q
614949.5487751546,2356746.8256532326,4,Q,614936.0312541215,2356766.169124823,4,Q
614936.0312541215,2356766.169124823,4,Q,614927.6174538741,2356775.1761153163,4,Q
614973.5063155052,2356703.2464056765,4,Q,614961.9218518831,2356725.0166584505,4,Q
614961.9218518831,2356725.0166584505,4,Q,614949.5487751546,2356746.8256532326,4,Q
614608.2756303402,2356837.438023998,4,Q,614610.0152028827,2356848.2432222166,4,Q
614898.2424461084,2356780.7812898024,4,Q,614889.732811393,2356776.858148221,4,Q
614927.6174538741,2356775.1761153163,4,Q,614916.4556867613,2356781.0974729555,4,Q
614916.4556867613,2356781.0974729555,4,Q,614907.5417023017,2356783.049521549,4,Q
615736.2330474321,2355859.4643213185,4,Q,615732.6353747151,2355840.1110367714,4,Q
615732.6353747151,2355840.1110367714,4,Q,615741.755591812,2355819.364385087,4,Q
615755.3728810474,2355901.9748634463,4,Q,615751.8068101272,2355878.160675251,4,Q
614907.5417023017,2356783.049521549,4,Q,614898.2424461084,2356780.7812898024,4,Q
615706.7465553302,2355989.0709916386,4,Q,615734.9181925782,2355939.733044019,4,Q
615734.9181925782,2355939.733044019,4,Q,615755.3728810474,2355901.9748634463,4,Q
615624.5713526697,2356183.384362696,4,Q,615670.6495934376,2356083.8718551197,4,Q
615670.6495934376,2356083.8718551197,4,Q,615706.7465553302,2355989.0709916386,4,Q
615530.2379416951,2356316.3409803845,4,Q,615565.5873587251,2356269.898420951,4,Q
614606.2314492861,2356831.6120775924,4,Q,614608.2756303402,2356837.438023998,4,Q
614610.5619986121,2357384.288699639,4,Q,614620.1508253802,2357354.0912249335,4,Q
614624.1676356927,2357322.6702184184,4,Q,614622.4911602596,2357291.0432448084,4,Q
614618.843677075,2357259.4356619883,4,Q,614620.0285477535,2357254.661836385,4,Q
614622.6886852992,2357251.038539719,4,Q,614631.8836450968,2357250.394551569,4,Q
614637.7817373041,2357252.461677365,4,Q,614640.9457115309,2357256.867488535,4,Q
615002.0704076599,2356631.549186789,4,Q,614990.2083632342,2356658.852350108,4,Q
615016.5886844064,2356587.936818272,4,Q,615002.0704076599,2356631.549186789,4,Q
614526.0505550166,2356779.1884960583,4,Q,614534.7203811847,2356773.581515906,4,Q
614534.7203811847,2356773.581515906,4,Q,614546.7083135378,2356769.6471770834,4,Q
614981.1499670105,2356530.8554515895,4,Q,615002.3670813025,2356540.690690075,4,Q
614951.6052911957,2356538.396567592,4,Q,614981.1499670105,2356530.8554515895,4,Q
614930.4122105516,2356544.3248981494,4,Q,614951.6052911957,2356538.396567592,4,Q
614907.6332199507,2356539.747983192,4,Q,614930.4122105516,2356544.3248981494,4,Q
614547.7611138673,2356857.758657262,4,Q,614537.5701870079,2356843.58440724,4,Q
614537.5701870079,2356843.58440724,4,Q,614531.9669290958,2356829.02164997,4,Q
614572.039906415,2356867.338056653,4,Q,614558.4315160236,2356864.198521457,4,Q
614558.4315160236,2356864.198521457,4,Q,614547.7611138673,2356857.758657262,4,Q
614516.9269933116,2356811.071875411,4,Q,614520.5200127219,2356794.2267505787,4,Q
614520.5200127219,2356794.2267505787,4,Q,614526.0505550166,2356779.1884960583,4,Q
614531.9669290958,2356829.02164997,4,Q,614521.4455883014,2356822.0293618874,4,Q
614521.4455883014,2356822.0293618874,4,Q,614516.9269933116,2356811.071875411,4,Q
614101.9134464473,2356591.2701649475,4,Q,614091.6204011327,2356615.4410461974,4,Q
615516.4940196841,2356369.0577912154,4,Q,615530.2379416951,2356316.3409803845,4,Q
615450.196692844,2356507.1721235407,4,Q,615516.4940196841,2356369.0577912154,4,Q
614982.6817618589,2356677.396617858,4,Q,614973.5063155052,2356703.2464056765,4,Q
615531.3348319852,2357320.8760196045,4,Q,615527.0797218973,2357299.1713037337,4,Q
614123.1594428563,2356568.7808372816,4,Q,614101.9134464473,2356591.2701649475,4,Q
615310.2342391844,2356784.246166372,4,Q,615328.7419374216,2356760.4659894174,4,Q
615290.1407173267,2356810.793692811,4,Q,615310.2342391844,2356784.246166372,4,Q
615162.8537597164,2357072.4494491913,4,Q,615290.1407173267,2356810.793692811,4,Q
615153.3878450816,2357093.8691961966,4,Q,615162.8537597164,2357072.4494491913,4,Q
615386.848868878,2356633.1860962575,4,Q,615450.196692844,2356507.1721235407,4,Q
615347.4279440212,2356695.241858028,4,Q,615386.848868878,2356633.1860962575,4,Q
615336.3989718187,2356735.247707106,4,Q,615347.4279440212,2356695.241858028,4,Q
615328.7419374216,2356760.4659894174,4,Q,615336.3989718187,2356735.247707106,4,Q
615002.3670813025,2356540.690690075,4,Q,615012.9942793518,2356562.1300668367,4,Q
614889.732811393,2356776.858148221,4,Q,614884.5230456626,2356765.3864829037,4,Q
615751.8068101272,2355878.160675251,4,Q,615736.2330474321,2355859.4643213185,4,Q
